	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000020646	4.990305400686282	3.3433488454796483	5.04183362546951	4.312436332057968	5.113309822723431	3.724043910801788
ENSMUSG00000097882	3.646440977876661	3.236030625074994	3.880300192871083	3.9701987072508698	3.490525573081635	3.334585929470576
ENSMUSG00000078235	3.0335331195852686	3.0876583975931178	3.6281101768331774	3.917521526163727	3.021114325098932	2.9003034820971694
ENSMUSG00000041372	4.90959311027396	3.37411079086104	5.271899431203335	4.308371274971755	4.949985289483145	3.4922266190492284
ENSMUSG00000022792	3.919909954558995	3.608889219997038	3.749553363331011	4.362334103160548	3.645543599386952	3.777283423535992
ENSMUSG00000026219	5.211393781249857	3.5462884281029305	5.054206488761574	4.238445319887426	5.073523148837339	3.5120393449042457
ENSMUSG00000086241	3.988793133329341	3.141489281426281	4.197382846556748	3.1308151824089414	4.132264493646972	2.964210704474192
ENSMUSG00000061048	4.602137795452892	3.366225534079445	4.876341643072925	4.1232499387308845	4.654612783845007	3.468044769958441
ENSMUSG00000101308	3.7890558576518583	3.2282899743289715	3.795108094222312	3.16559657624812	3.767544144747799	2.72250414944502
ENSMUSG00000055471	5.621604131545282	3.2638742538212635	5.604951108212545	4.108629216101183	5.573780172943794	2.742451746035748
ENSMUSG00000108867	4.351236334677288	3.16774255783884	4.122421635942764	2.888536333971677	4.12464032808963	2.607130521565873
ENSMUSG00000018479	3.490222630023406	-2.0	3.6462882257868494	-2.0	3.421922950309241	-2.0
ENSMUSG00000031490	4.12982411183813	3.2552258561536878	4.675634377597904	4.422709147758476	4.147464534729421	3.564817804136424
ENSMUSG00000019102	3.822729552047838	3.125892051660578	4.23383544275331	3.285472669592436	3.919207576546437	3.18417735346856
ENSMUSG00000109191	2.986387713877772	3.1351453777685325	2.9331046060800388	2.982598685222049	2.765898677304665	3.040014676090873
ENSMUSG00000037003	3.9498976879471903	3.1880458807126115	4.563835258786203	3.851488708362638	4.053633447573068	3.3867294282588696
ENSMUSG00000034949	4.04688519083771	3.09973702438496	4.511835652780071	4.079859807468709	4.088294710162804	3.678390666760556
ENSMUSG00000106641	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000049946	3.37820948409345	3.21478293662342	3.73018103182363	3.590569340382554	2.8778566319947565	2.598644167534047
ENSMUSG00000014547	4.7989393886400284	3.417258507203044	5.003721676540437	4.431648696529157	5.077222510411053	3.616312688581565
ENSMUSG00000033364	5.005403610458412	3.086135505927225	5.066380348556499	3.1232078530883447	5.012937353879512	3.204288917491816
ENSMUSG00000098800	3.3150693519174244	3.029590458083044	3.1353903517468424	3.338658055087845	3.024029377828844	3.187397324193524
ENSMUSG00000074111	4.038027718904457	3.147543388148617	3.9089093477753374	3.122891017110329	3.9860259658728014	3.2757258675736645
ENSMUSG00000099833	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000069823	3.62922979523548	3.1327483694376324	3.557758202096866	3.039317980724496	3.510678026029932	3.3102439196079074
ENSMUSG00000095407	3.551391844162948	3.2288399064157534	3.846734724008937	3.8809697387883735	2.806884452248234	2.9675030468795214
ENSMUSG00000039850	4.111312931918345	3.2517866094554337	4.458655673615987	4.212267528548938	4.2509168387983385	3.7320834098928457
ENSMUSG00000027263	4.300321518092267	3.268368105782096	4.253127447491487	4.10315583138281	4.408491393130808	3.6626353150344695
ENSMUSG00000020676	3.394573663084507	3.0866860223053183	3.2418072006406224	3.1487519795494805	3.478741044008589	3.170137718358319
ENSMUSG00000113796	3.3094946066533977	3.0869977510919107	3.251373865124859	3.171842981016194	3.200879896753952	3.2135994285538443
ENSMUSG00000103393	4.5826511194908415	3.5152395933268896	4.600037884645755	4.19441839799307	4.425208459003305	3.77038028840083
